20;HINDU;2318;0.9379;0.087;0.033;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/no-going-back-on-free-power-to-farmers/article5621932.ece
20;HINDU;3879;0.9957;0.117;0.015;0;4;-4;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/patriotic-fervour-marks-republic-day-celebrations/article5622235.ece
17;HINDU;2497;0.9921;0.118;0.007;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/parveen-sultana-ruskin-bond-js-verma-vairamuthu-paes-to-get-padma-bhushan/article5619067.ece
7;HINDU;2391;0.9804;0.096;0.014;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/annual-credit-plan-for-dindigul-released/article5619257.ece
13;HINDU;2391;0.9804;0.096;0.014;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/annual-credit-plan-for-dindigul-released/article5619257.ece
13;HINDU;934;0.3612;0.02;0.0;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/kvk-to-organise-technology-week/article5619375.ece
17;HINDU;2518;0.9965;0.172;0.018;2;3;-1;http://www.thehindu.com/todays-paper/tp-national/tp-newdelhi/parveen-sultana-ruskin-bond-js-verma-vairamuthu-paes-get-padma-bhushan/article5619027.ece
15;HINDU;1283;0.5267;0.034;0.012;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/farmers-plead-for-better-price-loan-waiver/article5633016.ece
18;HINDU;780;0.5574;0.037;0.0;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/two-incidents-of-robbery-in-yadgir/article5651280.ece
19;HINDU;2105;-0.7783;0.047;0.079;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/mandallevel-joint-committees-to-monitor-power-supply/article5651538.ece
15;HINDU;1772;0.2732;0.046;0.042;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/protest-over-vat-on-fertilisers/article5663338.ece
18;HINDU;558;-0.7351;0.05;0.136;-2;1;-3;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/horticulture-official-held-on-graft-charge/article5663367.ece
20;HINDU;2693;0.9711;0.115;0.058;-1;2;-3;http://www.thehindu.com/todays-paper/tp-national/noncongress-cms-criticise-agriculture-policy/article5697408.ece
20;HINDU;1093;-0.8479;0.029;0.097;-2;1;-3;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/state-budget-is-antifarmer/article5697631.ece
7;HINDU;2261;0.9501;0.071;0.023;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/principal-interest-may-be-waived-for-ashraya-beneficiaries/article5683170.ece
4;HINDU;2494;0.9908;0.132;0.027;1;3;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/eauctioning-of-tobacco-from-feb17/article5683394.ece
6;HINDU;2150;0.9136;0.056;0.019;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/we-did-not-misuse-rbi-funds-says-munavalli/article5679420.ece
6;HINDU;1680;0.926;0.07;0.011;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/rupay-card-to-benefit-farming-community/article5679693.ece
13;HINDU;1680;0.926;0.07;0.011;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/rupay-card-to-benefit-farming-community/article5679693.ece
6;HINDU;4451;-0.9451;0.04;0.063;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/strike-affects-banking-operations/article5675702.ece
14;HINDU;1002;0.8151;0.066;0.0;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/180-farmers-participate-in-nagpur-agriculture-exhibition/article5675980.ece
6;HINDU;1255;0.9595;0.109;0.0;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/grameena-vikas-bank-sets-a-record/article5695344.ece
20;HINDU;1409;0.7992;0.123;0.099;0;3;-3;http://www.thehindu.com/todays-paper/tp-national/farmers-upset-as-budget-offers-them-nothing/article5691752.ece
7;HINDU;1570;0.7351;0.034;0.009;1;2;-1;http://www.thehindu.com/todays-paper/tp-national/tp-tamilnadu/rs50crore-cotton-mission/article5687433.ece
12;HINDU;3459;-0.9505;0.055;0.079;-1;3;-4;http://www.thehindu.com/todays-paper/tp-national/tp-kerala/sarithas-bail-preplanned-pinarayi/article5718288.ece
17;HINDU;1954;-0.9817;0.049;0.112;-2;2;-4;http://www.thehindu.com/todays-paper/tp-national/tp-karnataka/assets-disparity-most-evident-in-rural-india/article5720737.ece
10;HINDU;3895;-0.9934;0.05;0.133;-1;2;-3;http://www.thehindu.com/todays-paper/memorandum-cuts-no-ice-with-farmers/article5752094.ece
7;HINDU;970;0.4588;0.061;0.036;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/amnesty-scheme-for-howrah-municipal-tax-payers/article5752044.ece
20;HINDU;1326;-0.8097;0.055;0.098;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/power-cuts-leave-citizens-fuming/article5752270.ece
12;HINDU;1147;0.9903;0.207;0.011;0;2;-2;http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/lsp-president-cautions-voters/article5752237.ece
